reas_group,reas_desc,state,category1,spare4
String|Retort|SIZING|1006 - Live Bottom Bin,#1006 Live Bott.Bin.Bu Alm,DOWNTIME,None,160006
String|Retort|SIZING|1009 - Live Bottom Bin,#1009 Live Bott.Bin Lo Level,DOWNTIME,None,160024
String|Retort|SIZING|11041 - Flopgate,#1104 Flopgate To Dryer Ls Alarm,DOWNTIME,None,160008
String|Retort|SIZING|11041 - Flopgate,Dryer/Mulch HOA,DOWNTIME,None,160012
String|Retort|SIZING|11042 - Flopgate,#1104 Flopgate To Mulch Ls Alarm,DOWNTIME,None,160009
String|Retort|Up Burn,Fault Learning,DOWNTIME,Process Failure,1900
String|Retort|Up Burn,Machine Aborted,DOWNTIME,Process Failure,1901
String|Retort|Up Burn,Emergency Stop,DOWNTIME,Process Failure,1902
String|Retort|Up Burn,Machine Held,DOWNTIME,Process Failure,1903
String|Retort|Up Burn,Machine Stopped,DOWNTIME,Process Failure,1904
String|Retort|Up Burn,Machine Idle,DOWNTIME,Process Failure,1905
String|Retort|Up Burn,Machine Suspended,DOWNTIME,Process Failure,1906
String|Retort|Up Burn,Not In Auto,DOWNTIME,Process Failure,1907
String|Retort|Up Burn,Guard Doors/Safeties,DOWNTIME,Process Failure,1908
String|Retort|Up Burn,Invalid PackML State,DOWNTIME,Process Failure,1909
String|Retort|Up Burn,Communication Fault,DOWNTIME,Process Failure,1910
String|Retort|Up Burn|Up Burn Infeed,Infeed Starved,DOWNTIME,Process Failure,1912
String|Retort|Up Burn|Up Burn Sec Infeed,Infeed Starved,DOWNTIME,Process Failure,1913
String|Retort|Up Burn|Up Burn Disch,Discharge Backup,DOWNTIME,Process Failure,1914
String|Retort|Up Burn|Up Burn Sec Disch,Discharge Backup,DOWNTIME,Process Failure,1915
String|Retort|Up Burn|Up Burn Disch,Discharge Stopped,DOWNTIME,Process Failure,1916
String|Retort|Up Burn|Up Burn Sec Disch,Discharge Stopped,DOWNTIME,Process Failure,1917
String|Retort|Up Burn|Up Burn Infeed,Infeed Stopped,DOWNTIME,Process Failure,1918
String|Retort|Up Burn|Up Burn Sec Infeed,Infeed Stopped,DOWNTIME,Process Failure,1919
String|Retort|UPBURN|5006 - ACC Upper Burner,ACC Sec Burner Fan Mcc Breaker Fault,DOWNTIME,None,190341
String|Retort|UPBURN|5006 - ACC Upper Burner,ACC Sec Burner Fan Starter Aux Fault,DOWNTIME,None,190354
String|Retort|UPBURN|5006 - ACC Upper Burner,ACC Sec Burner Fan Starter Overload Fault,DOWNTIME,None,190355
String|Retort|UPBURN|5006 - ACC Upper Burner,ACC Sec Burner Fan HOA Fault,DOWNTIME,None,190329
String|Retort|UPBURN|5006 - ACC Upper Burner,ACC Sec Burner Fan Disconnect Switch Fault,DOWNTIME,None,190347
String|Retort|UPBURN|5006 - ACC Upper Burner,ACC Sec Burner Fan Common Fault Storage,DOWNTIME,None,190321
String|Retort|Vaporizer,Fault Learning,DOWNTIME,Process Failure,2000
String|Retort|Vaporizer,Machine Aborted,DOWNTIME,Process Failure,2001
String|Retort|Vaporizer,Emergency Stop,DOWNTIME,Process Failure,2002
String|Retort|Vaporizer,Machine Held,DOWNTIME,Process Failure,2003
String|Retort|Vaporizer,Machine Stopped,DOWNTIME,Process Failure,2004
String|Retort|Vaporizer,Machine Idle,DOWNTIME,Process Failure,2005
String|Retort|Vaporizer,Machine Suspended,DOWNTIME,Process Failure,2006
String|Retort|Vaporizer,Not In Auto,DOWNTIME,Process Failure,2007
String|Retort|Vaporizer,Guard Doors/Safeties,DOWNTIME,Process Failure,2008
String|Retort|Vaporizer,Invalid PackML State,DOWNTIME,Process Failure,2009
String|Retort|Vaporizer,Communication Fault,DOWNTIME,Process Failure,2010
String|Retort|Vaporizer|Vaporizer Infeed,Infeed Starved,DOWNTIME,Process Failure,2012
String|Retort|Vaporizer|Vaporizer Sec Infeed,Infeed Starved,DOWNTIME,Process Failure,2013
String|Retort|Vaporizer|Vaporizer Disch,Discharge Backup,DOWNTIME,Process Failure,2014
String|Retort|Vaporizer|Vaporizer Sec Disch,Discharge Backup,DOWNTIME,Process Failure,2015
String|Retort|Vaporizer|Vaporizer Disch,Discharge Stopped,DOWNTIME,Process Failure,2016
String|Retort|Vaporizer|Vaporizer Sec Disch,Discharge Stopped,DOWNTIME,Process Failure,2017
String|Retort|Vaporizer|Vaporizer Infeed,Infeed Stopped,DOWNTIME,Process Failure,2018
String|Retort|Vaporizer|Vaporizer Sec Infeed,Infeed Stopped,DOWNTIME,Process Failure,2019
String|Retort|VAPORIZER|Flame Failure,Vaporizer Flame Failure #1 Alarm,DOWNTIME,None,170489
String|Retort|VAPORIZER|Flame Failure,Vaporizer Flame Failure #2 Alarm,DOWNTIME,None,170490
String|Retort|VAPORIZER|Leak Detection,Vaporizer Leak Detection Alarm,DOWNTIME,None,170491
String|Retort|VAPORIZER|Liquid Carryover,Vaporizer Liquid Carryover Alarm,DOWNTIME,None,170492
